wall_time,mcu_ts_ms,lat,lon,pos_east_m,pos_north_m,vel_e_ms,vel_n_ms,vel_u_ms,speed_ms,speed_kmh,roll_deg,pitch_deg,yaw_deg,ax_world,ay_world,az_world,ab_fwd_ms2,ab_lat_ms2,ab_up_ms2,condition
2026-04-23T11:44:22.755,518042,-6.35886100,107.29261264,-0.298,-8.748,-0.2255,-6.0188,-9.9106,11.5972,41.75,62.577,3.830,6.974,-0.0722,-2.1657,-8.7615,0.2514,-8.7654,-2.1361,ROLLOVER
2026-04-23T11:44:22.765,518053,-6.35886160,107.29261262,-0.300,-8.814,-0.2263,-6.0427,-10.0069,11.6920,42.09,62.587,3.834,6.972,-0.0692,-2.1706,-8.7553,0.2539,-8.7626,-2.1270,ROLLOVER
2026-04-23T11:44:22.775,518062,-6.35886209,107.29261260,-0.302,-8.868,-0.2269,-6.0622,-10.0857,11.7696,42.37,62.598,3.838,6.974,-0.0711,-2.1723,-8.7617,0.2529,-8.7695,-2.1270,ROLLOVER
2026-04-23T11:44:22.785,518072,-6.35886263,107.29261258,-0.304,-8.929,-0.2276,-6.0838,-10.1733,11.8559,42.68,62.608,3.840,6.973,-0.0673,-2.1628,-8.7622,0.2582,-8.7659,-2.1335,ROLLOVER
2026-04-23T11:44:22.795,518082,-6.35886318,107.29261256,-0.307,-8.990,-0.2283,-6.1055,-10.2610,11.9422,42.99,62.617,3.843,6.971,-0.0682,-2.1723,-8.7631,0.2567,-8.7714,-2.1244,ROLLOVER
2026-04-23T11:44:22.805,518092,-6.35886373,107.29261254,-0.309,-9.051,-0.2290,-6.1272,-10.3486,12.0287,43.30,62.626,3.845,6.969,-0.0706,-2.1615,-8.7678,0.2563,-8.7709,-2.1349,ROLLOVER
2026-04-23T11:44:22.814,518102,-6.35886429,107.29261252,-0.311,-9.113,-0.2296,-6.1489,-10.4363,12.1151,43.61,62.633,3.847,6.967,-0.0669,-2.1709,-8.7616,0.2589,-8.7699,-2.1221,ROLLOVER
2026-04-23T11:44:22.824,518113,-6.35886489,107.29261249,-0.314,-9.180,-0.2304,-6.1727,-10.5327,12.2104,43.96,62.645,3.851,6.968,-0.0708,-2.1675,-8.7708,0.2567,-8.7769,-2.1281,ROLLOVER
2026-04-23T11:44:22.835,518123,-6.35886545,107.29261247,-0.316,-9.242,-0.2311,-6.1944,-10.6203,12.2969,44.27,62.657,3.855,6.971,-0.0698,-2.1708,-8.7572,0.2568,-8.7669,-2.1169,ROLLOVER
2026-04-23T11:44:22.950,518132,-6.35886595,107.29261245,-0.318,-9.298,-0.2317,-6.2140,-10.6992,12.3750,44.55,62.673,3.863,6.978,-0.0693,-2.1730,-8.7647,0.2583,-8.7751,-2.1160,ROLLOVER
2026-04-23T11:44:22.950,518143,-6.35886657,107.29261243,-0.321,-9.367,-0.2326,-6.2378,-10.7956,12.4703,44.89,62.693,3.872,6.989,-0.0730,-2.1676,-8.7664,0.2565,-8.7749,-2.1190,ROLLOVER
2026-04-23T11:44:22.951,518152,-6.35886707,107.29261241,-0.323,-9.423,-0.2331,-6.2575,-10.8744,12.5484,45.17,62.713,3.881,7.001,-0.0651,-2.1843,-8.7559,0.2625,-8.7739,-2.0955,ROLLOVER
2026-04-23T11:44:22.951,518163,-6.35886769,107.29261239,-0.325,-9.492,-0.2339,-6.2812,-10.9709,12.6439,45.52,62.736,3.892,7.015,-0.0688,-2.1622,-8.7718,0.2638,-8.7785,-2.1192,ROLLOVER
2026-04-23T11:44:22.951,518173,-6.35886826,107.29261237,-0.328,-9.555,-0.2346,-6.3030,-11.0585,12.7308,45.83,62.753,3.901,7.024,-0.0704,-2.1725,-8.7643,0.2615,-8.7773,-2.1044,ROLLOVER
2026-04-23T11:44:22.951,518183,-6.35886883,107.29261235,-0.330,-9.618,-0.2353,-6.3246,-11.1462,12.8177,46.14,62.770,3.908,7.030,-0.0723,-2.1644,-8.7720,0.2620,-8.7810,-2.1128,ROLLOVER
2026-04-23T11:44:22.951,518192,-6.35886934,107.29261233,-0.332,-9.675,-0.2360,-6.3441,-11.2252,12.8960,46.43,62.780,3.913,7.033,-0.0746,-2.1618,-8.7711,0.2606,-8.7793,-2.1135,ROLLOVER
2026-04-23T11:44:22.951,518203,-6.35886997,107.29261230,-0.335,-9.745,-0.2368,-6.3680,-11.3216,12.9918,46.77,62.792,3.918,7.035,-0.0697,-2.1742,-8.7682,0.2644,-8.7829,-2.0986,ROLLOVER
2026-04-23T11:44:22.952,518213,-6.35887054,107.29261228,-0.337,-9.809,-0.2375,-6.3896,-11.4094,13.0789,47.08,62.804,3.922,7.037,-0.0728,-2.1587,-8.7764,0.2643,-8.7835,-2.1147,ROLLOVER
2026-04-23T11:44:22.952,518222,-6.35887106,107.29261226,-0.339,-9.866,-0.2381,-6.4091,-11.4882,13.1572,47.37,62.814,3.927,7.039,-0.0672,-2.1757,-8.7604,0.2673,-8.7774,-2.0901,ROLLOVER
2026-04-23T11:44:22.952,518233,-6.35887170,107.29261224,-0.342,-9.937,-0.2389,-6.4330,-11.5847,13.2531,47.71,62.827,3.933,7.043,-0.0702,-2.1648,-8.7738,0.2674,-8.7847,-2.1042,ROLLOVER
2026-04-23T11:44:22.954,518243,-6.35887228,107.29261222,-0.344,-10.001,-0.2396,-6.4547,-11.6724,13.3403,48.03,62.840,3.939,7.046,-0.0692,-2.1773,-8.7640,0.2670,-8.7822,-2.0866,ROLLOVER
2026-04-23T11:44:22.964,518252,-6.35887280,107.29261220,-0.346,-10.059,-0.2402,-6.4743,-11.7512,13.4188,48.31,62.853,3.943,7.050,-0.0645,-2.1726,-8.7643,0.2729,-8.7808,-2.0882,ROLLOVER
2026-04-23T11:44:22.975,518262,-6.35887338,107.29261218,-0.349,-10.124,-0.2409,-6.4959,-11.8390,13.5062,48.62,62.863,3.948,7.051,-0.0707,-2.1634,-8.7763,0.2693,-8.7876,-2.1010,ROLLOVER
2026-04-23T11:44:22.985,518273,-6.35887403,107.29261215,-0.352,-10.196,-0.2416,-6.5198,-11.9355,13.6023,48.97,62.875,3.952,7.052,-0.0686,-2.1756,-8.7720,0.2701,-8.7897,-2.0863,ROLLOVER
2026-04-23T11:44:22.994,518283,-6.35887461,107.29261213,-0.354,-10.261,-0.2423,-6.5415,-12.0232,13.6897,49.28,62.883,3.954,7.050,-0.0666,-2.1637,-8.7744,0.2741,-8.7867,-2.0963,ROLLOVER
2026-04-23T11:44:23.004,518292,-6.35887514,107.29261211,-0.356,-10.320,-0.2430,-6.5610,-12.1021,13.7684,49.57,62.891,3.956,7.049,-0.0718,-2.1749,-8.7697,0.2677,-8.7880,-2.0838,ROLLOVER
2026-04-23T11:44:23.014,518303,-6.35887579,107.29261209,-0.359,-10.392,-0.2437,-6.5849,-12.1987,13.8646,49.91,62.903,3.960,7.048,-0.0647,-2.1667,-8.7748,0.2767,-8.7891,-2.0905,ROLLOVER
2026-04-23T11:44:23.025,518313,-6.35887639,107.29261206,-0.361,-10.458,-0.2443,-6.6066,-12.2863,13.9521,50.23,62.915,3.965,7.052,-0.0666,-2.1769,-8.7667,0.2737,-8.7871,-2.0762,ROLLOVER
2026-04-23T11:44:23.035,518323,-6.35887698,107.29261204,-0.364,-10.525,-0.2449,-6.6284,-12.3740,14.0397,50.54,62.931,3.972,7.058,-0.0612,-2.1719,-8.7736,0.2810,-8.7914,-2.0806,ROLLOVER
2026-04-23T11:44:23.152,518333,-6.35885534,107.29261344,-0.209,-8.118,-0.1772,-5.6062,-12.3713,13.5834,48.90,56.213,5.178,6.650,-0.0558,-2.0342,-8.5111,0.4783,-8.1867,-3.0545,HARD_CORNER
2026-04-23T11:44:23.153,518343,-6.35884226,107.29261429,-0.116,-6.663,-0.1364,-4.9886,-12.3978,13.3645,48.11,52.085,5.895,6.331,-0.0415,-1.9351,-8.3571,0.6050,-7.7579,-3.6105,HARD_CORNER
2026-04-23T11:44:23.153,518352,-6.35884266,107.29261428,-0.117,-6.708,-0.1368,-5.0059,-12.4732,13.4409,48.39,52.099,5.902,6.336,-0.0440,-1.9244,-8.3687,0.6058,-7.7612,-3.6244,HARD_CORNER
2026-04-23T11:44:23.154,518363,-6.35884316,107.29261426,-0.118,-6.763,-0.1373,-5.0271,-12.5652,13.5342,48.72,52.111,5.910,6.339,-0.0437,-1.9332,-8.3635,0.6056,-7.7634,-3.6127,HARD_CORNER
2026-04-23T11:44:23.154,518372,-6.35884356,107.29261425,-0.120,-6.809,-0.1377,-5.0445,-12.6404,13.6105,49.00,52.121,5.914,6.340,-0.0421,-1.9293,-8.3621,0.6081,-7.7604,-3.6133,HARD_CORNER
2026-04-23T11:44:23.155,518383,-6.35884406,107.29261424,-0.121,-6.864,-0.1382,-5.0658,-12.7324,13.7039,49.33,52.130,5.919,6.340,-0.0472,-1.9366,-8.3630,0.6030,-7.7662,-3.6076,HARD_CORNER
2026-04-23T11:44:23.155,518393,-6.35884452,107.29261423,-0.122,-6.915,-0.1387,-5.0851,-12.8161,13.7888,49.64,52.140,5.921,6.339,-0.0444,-1.9263,-8.3729,0.6083,-7.7681,-3.6200,HARD_CORNER
2026-04-23T11:44:23.155,518403,-6.35884498,107.29261421,-0.124,-6.966,-0.1391,-5.1045,-12.8997,13.8736,49.94,52.146,5.926,6.338,-0.0412,-1.9395,-8.3569,0.6091,-7.7641,-3.5985,HARD_CORNER
2026-04-23T11:44:23.156,518412,-6.35884539,107.29261420,-0.125,-7.012,-0.1395,-5.1219,-12.9750,13.9500,50.22,52.156,5.931,6.339,-0.0430,-1.9342,-8.3628,0.6092,-7.7661,-3.6052,HARD_CORNER
2026-04-23T11:44:23.156,518423,-6.35884590,107.29261419,-0.127,-7.068,-0.1399,-5.1431,-13.0669,14.0434,50.56,52.168,5.937,6.342,-0.0420,-1.9317,-8.3623,0.6111,-7.7648,-3.6049,HARD_CORNER
2026-04-23T11:44:23.157,518432,-6.35884632,107.29261418,-0.128,-7.115,-0.1403,-5.1606,-13.1422,14.1198,50.83,52.178,5.942,6.345,-0.0447,-1.9425,-8.3645,0.6082,-7.7738,-3.5970,HARD_CORNER
2026-04-23T11:44:23.157,518443,-6.35884683,107.29261416,-0.129,-7.172,-0.1408,-5.1819,-13.2342,14.2132,51.17,52.190,5.947,6.348,-0.0388,-1.9345,-8.3606,0.6152,-7.7664,-3.5983,HARD_CORNER
2026-04-23T11:44:23.165,518453,-6.35884730,107.29261415,-0.131,-7.224,-0.1412,-5.2012,-13.3179,14.2982,51.47,52.199,5.952,6.348,-0.0418,-1.9312,-8.3723,0.6145,-7.7742,-3.6072,HARD_CORNER
2026-04-23T11:44:23.175,518462,-6.35884772,107.29261414,-0.132,-7.271,-0.1416,-5.2185,-13.3932,14.3747,51.75,52.207,5.955,6.347,-0.0414,-1.9289,-8.3711,0.6154,-7.7723,-3.6071,HARD_CORNER
2026-04-23T11:44:23.185,518472,-6.35884819,107.29261412,-0.134,-7.323,-0.1420,-5.2379,-13.4768,14.4596,52.05,52.216,5.958,6.345,-0.0396,-1.9403,-8.3598,0.6153,-7.7709,-3.5898,HARD_CORNER
2026-04-23T11:44:23.195,518483,-6.35884871,107.29261411,-0.135,-7.381,-0.1425,-5.2592,-13.5690,14.5532,52.39,52.226,5.964,6.345,-0.0443,-1.9325,-8.3763,0.6142,-7.7797,-3.6052,HARD_CORNER
2026-04-23T11:44:23.205,518492,-6.35884913,107.29261410,-0.136,-7.428,-0.1428,-5.2766,-13.6443,14.6297,52.67,52.237,5.970,6.348,-0.0406,-1.9352,-8.3670,0.6174,-7.7746,-3.5954,HARD_CORNER
2026-04-23T11:44:23.215,518503,-6.35884966,107.29261408,-0.138,-7.486,-0.1433,-5.2979,-13.7362,14.7232,53.00,52.253,5.981,6.356,-0.0399,-1.9406,-8.3595,0.6180,-7.7730,-3.5843,HARD_CORNER
2026-04-23T11:44:23.224,518513,-6.35865064,107.29261982,0.496,14.644,0.2983,10.3678,-9.1794,13.8507,49.86,-70.951,3.186,-10.935,0.0790,2.5574,-9.0253,0.0946,9.3637,-0.5608,ROLLOVER
2026-04-23T11:44:23.235,518523,-6.35864971,107.29261985,0.499,14.748,0.2991,10.3937,-9.2696,13.9299,50.15,-70.983,3.181,-10.954,0.0838,2.5862,-9.0256,0.0924,9.3739,-0.5283,ROLLOVER
2026-04-23T11:44:23.339,518532,-6.35864886,107.29261987,0.501,14.841,0.2999,10.4167,-9.3509,14.0013,50.40,-71.010,3.178,-10.969,0.0872,2.5634,-9.0312,0.0991,9.3720,-0.5462,ROLLOVER
2026-04-23T11:44:23.339,518543,-6.35864783,107.29261990,0.505,14.956,0.3008,10.4450,-9.4502,14.0888,50.72,-71.049,3.171,-10.985,0.0833,2.5698,-9.0318,0.0923,9.3749,-0.5351,ROLLOVER
2026-04-23T11:44:23.339,518553,-6.35864689,107.29261993,0.508,15.060,0.3017,10.4706,-9.5406,14.1685,51.01,-71.084,3.164,-10.997,0.0853,2.5606,-9.0339,0.0945,9.3743,-0.5381,ROLLOVER
2026-04-23T11:44:23.340,518562,-6.35864604,107.29261995,0.510,15.155,0.3025,10.4937,-9.6219,14.2405,51.27,-71.119,3.156,-11.003,0.0868,2.5723,-9.0383,0.0924,9.3826,-0.5227,ROLLOVER
2026-04-23T11:44:23.340,518573,-6.35864500,107.29261998,0.514,15.270,0.3034,10.5221,-9.7213,14.3286,51.58,-71.162,3.145,-11.011,0.0871,2.5758,-9.0357,0.0899,9.3817,-0.5117,ROLLOVER
2026-04-23T11:44:23.340,518582,-6.35864415,107.29262001,0.517,15.365,0.3041,10.5451,-9.8026,14.4008,51.84,-71.198,3.137,-11.016,0.0788,2.5600,-9.0371,0.0833,9.3781,-0.5225,ROLLOVER
2026-04-23T11:44:23.340,518593,-6.35864311,107.29262004,0.520,15.481,0.3051,10.5736,-9.9020,14.4894,52.16,-71.242,3.126,-11.022,0.0888,2.5883,-9.0390,0.0859,9.3897,-0.4878,ROLLOVER
2026-04-23T11:44:23.340,518603,-6.35864215,107.29262006,0.523,15.587,0.3059,10.5992,-9.9924,14.5700,52.45,-71.279,3.117,-11.028,0.0862,2.5675,-9.0424,0.0858,9.3864,-0.5026,ROLLOVER
2026-04-23T11:44:23.341,518612,-6.35864129,107.29262009,0.526,15.683,0.3067,10.6224,-10.0737,14.6427,52.71,-71.314,3.109,-11.035,0.0838,2.5788,-9.0393,0.0795,9.3874,-0.4860,ROLLOVER
2026-04-23T11:44:23.341,518623,-6.35864024,107.29262012,0.529,15.800,0.3077,10.6508,-10.1732,14.7319,53.03,-71.354,3.099,-11.045,0.0911,2.5789,-9.0448,0.0849,9.3931,-0.4799,ROLLOVER
2026-04-23T11:44:23.345,518633,-6.35863928,107.29262015,0.532,15.906,0.3085,10.6765,-10.2637,14.8130,53.33,-71.393,3.090,-11.051,0.0850,2.5719,-9.0477,0.0786,9.3938,-0.4821,ROLLOVER
2026-04-23T11:44:23.355,518642,-6.35863842,107.29262017,0.535,16.003,0.3094,10.6997,-10.3450,14.8862,53.59,-71.428,3.080,-11.055,0.0903,2.5767,-9.0424,0.0810,9.3907,-0.4691,ROLLOVER
2026-04-23T11:44:23.365,518653,-6.35863736,107.29262020,0.538,16.120,0.3103,10.7279,-10.4446,14.9758,53.91,-71.472,3.069,-11.056,0.0893,2.5645,-9.0539,0.0812,9.3981,-0.4771,ROLLOVER
2026-04-23T11:44:23.375,518663,-6.35863639,107.29262023,0.541,16.228,0.3112,10.7538,-10.5351,15.0575,54.21,-71.514,3.058,-11.058,0.0902,2.5899,-9.0475,0.0750,9.4005,-0.4444,ROLLOVER
2026-04-23T11:44:23.385,518673,-6.35863542,107.29262026,0.545,16.335,0.3121,10.7794,-10.6255,15.1392,54.50,-71.552,3.048,-11.062,0.0859,2.5635,-9.0494,0.0743,9.3941,-0.4642,ROLLOVER
2026-04-23T11:44:23.395,518682,-6.35863455,107.29262029,0.547,16.433,0.3129,10.8026,-10.7070,15.2130,54.77,-71.588,3.040,-11.068,0.0852,2.5816,-9.0520,0.0688,9.4026,-0.4426,ROLLOVER
2026-04-23T11:44:23.405,518693,-6.35863348,107.29262032,0.551,16.552,0.3139,10.8311,-10.8066,15.3033,55.09,-71.626,3.032,-11.080,0.0906,2.5839,-9.0538,0.0718,9.4055,-0.4337,ROLLOVER
2026-04-23T11:44:23.416,518702,-6.35863260,107.29262034,0.554,16.649,0.3146,10.8542,-10.8880,15.3773,55.36,-71.657,3.027,-11.092,0.0850,2.5736,-9.0546,0.0669,9.4031,-0.4397,ROLLOVER
2026-04-23T11:44:23.425,518713,-6.35863153,107.29262037,0.557,16.769,0.3156,10.8827,-10.9876,15.4681,55.69,-71.693,3.021,-11.111,0.0914,2.5898,-9.0557,0.0684,9.4097,-0.4180,ROLLOVER
2026-04-23T11:44:23.435,518723,-6.35863055,107.29262040,0.560,16.878,0.3166,10.9084,-11.0782,15.5506,55.98,-71.724,3.015,-11.125,0.0957,2.5712,-9.0617,0.0749,9.4097,-0.4313,ROLLOVER
2026-04-23T11:44:23.564,518732,-6.35862966,107.29262043,0.563,16.976,0.3174,10.9316,-11.1597,15.6250,56.25,-71.757,3.008,-11.137,0.0884,2.5816,-9.0584,0.0640,9.4100,-0.4168,ROLLOVER
2026-04-23T11:44:23.564,518743,-6.35862858,107.29262046,0.567,17.096,0.3184,10.9599,-11.2594,15.7161,56.58,-71.796,3.000,-11.146,0.0917,2.5694,-9.0649,0.0682,9.4127,-0.4230,ROLLOVER
2026-04-23T11:44:23.565,518753,-6.35862760,107.29262049,0.570,17.206,0.3193,10.9857,-11.3501,15.7991,56.88,-71.837,2.989,-11.151,0.0908,2.5837,-9.0664,0.0628,9.4189,-0.4038,ROLLOVER
2026-04-23T11:44:23.566,518762,-6.35862670,107.29262052,0.573,17.305,0.3201,11.0089,-11.4316,15.8739,57.15,-71.871,2.981,-11.157,0.0907,2.5757,-9.0640,0.0625,9.4144,-0.4049,ROLLOVER
2026-04-23T11:44:23.566,518773,-6.35862561,107.29262055,0.576,17.426,0.3211,11.0373,-11.5314,15.9655,57.48,-71.915,2.970,-11.163,0.0906,2.5775,-9.0703,0.0604,9.4212,-0.3980,ROLLOVER
2026-04-23T11:44:23.566,518782,-6.35862472,107.29262057,0.579,17.526,0.3219,11.0606,-11.6130,16.0406,57.75,-71.948,2.963,-11.171,0.0906,2.5907,-9.0681,0.0562,9.4236,-0.3796,ROLLOVER
2026-04-23T11:44:23.567,518792,-6.35862372,107.29262060,0.582,17.636,0.3228,11.0863,-11.7037,16.1241,58.05,-71.982,2.955,-11.181,0.0896,2.5731,-9.0715,0.0571,9.4215,-0.3917,ROLLOVER
2026-04-23T11:44:23.567,518803,-6.35862263,107.29262063,0.586,17.759,0.3238,11.1148,-11.8035,16.2162,58.38,-72.021,2.947,-11.195,0.0909,2.5938,-9.0721,0.0525,9.4288,-0.3661,ROLLOVER
2026-04-23T11:44:23.567,518812,-6.35862173,107.29262066,0.589,17.859,0.3247,11.1381,-11.8851,16.2917,58.65,-72.050,2.940,-11.204,0.0970,2.5813,-9.0773,0.0597,9.4301,-0.3734,ROLLOVER
2026-04-23T11:44:23.567,518823,-6.35862062,107.29262069,0.592,17.981,0.3257,11.1665,-11.9850,16.3840,58.98,-72.093,2.931,-11.216,0.0933,2.5822,-9.0777,0.0540,9.4310,-0.3664,ROLLOVER
2026-04-23T11:44:23.568,518832,-6.35861972,107.29262072,0.595,18.082,0.3265,11.1897,-12.0667,16.4596,59.25,-72.127,2.923,-11.222,0.0937,2.5783,-9.0781,0.0536,9.4304,-0.3647,ROLLOVER
2026-04-23T11:44:23.568,518843,-6.35861861,107.29262075,0.599,18.205,0.3276,11.2181,-12.1666,16.5523,59.59,-72.168,2.911,-11.227,0.0968,2.5903,-9.0850,0.0526,9.4410,-0.3481,ROLLOVER
2026-04-23T11:44:23.568,518853,-6.35861760,107.29262078,0.602,18.318,0.3285,11.2439,-12.2574,16.6366,59.89,-72.206,2.902,-11.236,0.0893,2.5790,-9.0814,0.0454,9.4342,-0.3530,ROLLOVER
2026-04-23T11:44:23.575,518862,-6.35861669,107.29262081,0.605,18.419,0.3293,11.2672,-12.3391,16.7127,60.17,-72.239,2.894,-11.243,0.0905,2.5894,-9.0838,0.0430,9.4399,-0.3384,ROLLOVER
2026-04-23T11:44:23.585,518872,-6.35861567,107.29262084,0.608,18.532,0.3302,11.2932,-12.4300,16.7973,60.47,-72.271,2.886,-11.256,0.0948,2.5960,-9.0876,0.0443,9.4458,-0.3273,ROLLOVER
2026-04-23T11:44:23.595,518883,-6.35861456,107.29262087,0.612,18.656,0.3312,11.3215,-12.5300,16.8905,60.81,-72.307,2.878,-11.273,0.0928,2.5790,-9.0926,0.0440,9.4455,-0.3393,ROLLOVER
2026-04-23T11:44:23.605,518892,-6.35861364,107.29262090,0.615,18.758,0.3321,11.3450,-12.6117,16.9669,61.08,-72.339,2.872,-11.288,0.0967,2.6038,-9.0867,0.0410,9.4477,-0.3085,ROLLOVER
2026-04-23T11:44:23.615,518903,-6.35861251,107.29262093,0.619,18.883,0.3332,11.3734,-12.7118,17.0603,61.42,-72.374,2.864,-11.302,0.0975,2.5870,-9.0936,0.0436,9.4493,-0.3204,ROLLOVER
2026-04-23T11:44:23.625,518913,-6.35861149,107.29262096,0.622,18.997,0.3342,11.3993,-12.8028,17.1454,61.72,-72.410,2.856,-11.312,0.1001,2.5855,-9.1037,0.0452,9.4588,-0.3185,ROLLOVER
